DATE,COMP,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24
5/20/2012,PS,3929.636,3715.116,3570.872,3472.848,3440.302,3388.413,3344.113,3538.985,3689.427,3917.855,4102.506,4245.144,4364.7,4445.336,4534.205,4607.306,4709.835,4788.704,4813.687,4803.648,4977.107,4909.223,4630.679,4277.607
5/21/2012,PS,3999.826,3813.165,3696.264,3660.814,3707.549,3905.491,4270.481,4754.312,5039.954,5226.036,5313.405,5344.459,5382.433,5411.817,5384.132,5344.463,5341.577,5289.623,5184.65,5200.431,5344.167,5127.813,4661.786,4343.25
5/22/2012,PS,4014.049,3835.037,3716.199,3671.48,3712.715,3896.706,4262.545,4745.262,5011.613,5209.909,5348.967,5405.695,5443.262,5486.722,5522.792,5537.365,5559.279,5543.942,5433.064,5408.686,5532.389,5407.938,5007.483,4591.814
5/23/2012,PS,4240.252,4026.044,3895.279,3846.503,3867.482,4030.422,4406.223,4907.215,5225.898,5503.863,5746.235,5934.891,6071.779,6170.66,6231.266,6280.227,6259.527,6149.643,5947.203,5812.767,5859.98,5676.783,5228.641,4771.823
5/24/2012,PS,4386.909,4161.855,4017.759,3953.167,3988.406,4165.228,4556.912,5050.428,5347.17,5545.271,5725.059,5841.464,5881.422,5928.69,5846.178,5758.802,5732.333,5695.02,5557.831,5479.969,5539.679,5389.453,5002.395,4590.936
5/25/2012,PS,4251.326,4023.146,3881.194,3811.361,3841.149,3984.109,4309.79,4765.575,5090.99,5295.44,5460.637,5581.682,5649.602,5727.1,5829.821,5946.454,6055.312,6043.018,5885.357,5742.513,5739.028,5638.036,5284.725,4875.035
5/26/2012,PS,4489.142,4229.606,4058.881,3956.675,3901.16,3849.333,3880.704,4103.334,4412.031,4762.333,5116.375,5450.854,5776.68,6030.733,6245.888,6178.65,6073.969,5978.172,5881.426,5817.288,5874.611,5797.045,5478.228,5107.008
5/27/2012,PS,4735.104,4465.358,4271.3,4144.927,4071.674,4027.762,4001.135,4075.33,4290.771,4514.35,4805.449,5075.525,5313.275,5554.885,5753.616,5849.856,5953.529,5961.749,5849.76,5724.862,5818.541,5801.013,5554.186,5210.748
5/28/2012,PS,4873.222,4600.925,4413.299,4290.796,4250.529,4215.547,4232.809,4447.179,4781.304,5180.492,5619.239,6024.591,6403.4,6737.481,7000.658,7244.303,7465.969,7580.451,7528.545,7387.923,7392.883,7264.051,6748.439,6160.122
5/29/2012,PS,5676.799,5341.344,5140.014,4995.3,4993.881,5088.049,5476.949,6139.293,6701.541,7245.945,7746.181,8161.684,8470.171,8770.351,8957.811,9100.379,9215.107,9163.718,8891.673,8636.325,8265.439,7601.222,6858.411,6178.825
5/30/2012,PS,5622.359,5264.101,5014.27,4881.431,4859.159,4993.64,5363.527,5833.393,6118.418,6317.112,6488.65,6562.796,6576.004,6673.025,6731.943,6801.045,6985.123,6968.389,6775.435,6601.907,6604.372,6479.547,5976.964,5411.725
5/31/2012,PS,4920.693,4604.373,4401.225,4298.107,4289.76,4376.648,4739.641,5256.645,5584.938,5873.247,6088.337,6237.087,6390.062,6541.335,6694.963,6839.363,6944.138,6900.047,6668.395,6399.92,6279.405,6109.142,5576.025,5044.063
6/1/2012,PS,4591.677,4297.238,4110.802,3999.177,4002.321,4071.103,4395.397,4863.607,5205.616,5457.179,5682.14,5854.377,5944.047,5962.731,5866.176,5773.895,5700.501,5558.266,5374.8,5324.444,5409.006,5286.205,4994.622,4690.913
6/2/2012,PS,4378.832,4170.205,4016.164,3930.96,3895.433,3889.9,3928.998,4111.361,4339.821,4588.346,4809.879,4948.519,5040.047,5115.397,5109.578,5022.898,4982.638,4919.216,4845.776,4769.668,4849.624,4864.357,4619.818,4312.743
6/3/2012,PS,4008.864,3777.172,3633.457,3550.074,3509.272,3419.576,3413.824,3605.37,3766.844,3971.859,4164.959,4350.68,4485.432,4629.627,4691.691,4591.926,4690.765,4810.025,4754.887,4770.781,4851.002,4833.109,4566.788,4238.431
6/4/2012,PS,3961.999,3769.397,3662.527,3624.29,3677.864,3840.717,4186.661,4664.553,4945.469,5117.256,5199.316,5202.368,5166.934,5189.641,5210.872,5198.447,5175.87,5116.767,4992.136,4942.783,5030.384,4933.225,4556.018,4167.332
6/5/2012,PS,3867.749,3679.328,3579.987,3534.119,3573.39,3696.764,4028.649,4430.936,4661.897,4826.066,4979.972,5079.874,5103.768,5116.967,5128.095,5134.036,5108.89,5035.777,4920.156,4893.748,5015.407,4962.27,4577.828,4196.35
6/6/2012,PS,3876.875,3702.806,3590.352,3542.187,3581.749,3685.339,4031.553,4471.308,4727.233,4941.14,5119.804,5244.423,5311.97,5373.076,5390.693,5405.163,5416.169,5424.937,5324.201,5220.791,5248.739,5182.661,4811.154,4417.827
6/7/2012,PS,4044.363,3841.759,3722.208,3665.348,3708.092,3830.674,4179.598,4669.597,4968.588,5224.458,5425.103,5594.571,5733.805,5845.685,5947.509,6012.635,5981.296,5888.437,5674.936,5524.526,5540.874,5472.824,5054.065,4595.746
6/8/2012,PS,4227.575,3996.084,3841.44,3758.881,3777.273,3855.593,4204.721,4695.292,5034.334,5317.382,5552.874,5744.603,5913.551,6104.923,6233.435,6322.982,6416.783,6362.234,6176.961,5984.451,5910.6,5848.535,5469.606,5002.024
6/9/2012,PS,4598.846,4309.396,4115.31,3987.708,3931.295,3862.853,3906.758,4155.556,4492.047,4744.93,4895.682,5039.448,5261.184,5368.151,5380.084,5417.907,5527.666,5543.712,5509.088,5468.429,5529.28,5566.449,5329.663,4983.039
6/10/2012,PS,4650.644,4392.249,4205.508,4078.015,4001.533,3928.812,3888.959,4073.123,4390.67,4762.409,5164.178,5554.649,5879.933,6180.743,6439.707,6609.723,6696.885,6714.199,6592.582,6355.973,6292.41,6229.544,5833.185,5326.117
6/11/2012,PS,4882.14,4600.233,4401.492,4290.204,4305.581,4453.994,4833.445,5350.272,5679.925,5936.517,6176.624,6400.478,6528.905,6692.997,6789.995,6786.113,6639.278,6434.431,6170.819,5975.913,5989.665,5851.095,5395.645,4922.723
6/12/2012,PS,4542.253,4319.682,4175.55,4116.692,4164.864,4335.625,4743.703,5249.361,5578.756,5822.635,6032.988,6146.503,6141.338,6136.938,6084.854,6028.963,5950.337,5875.019,5749.743,5717.86,5798.158,5621.296,5262.609,4826.891
6/13/2012,PS,4485.14,4267.985,4125.536,4082.187,4109.942,4278.347,4677.567,5146.14,5410.771,5567.065,5725.579,5758.11,5836.498,5992.322,6007.571,6013.708,6036.027,6020.887,5928.455,5803.971,5786.779,5777.581,5371.192,4902.68
6/14/2012,PS,4517.242,4265.528,4102.934,4043.111,4053.127,4164.721,4505.191,4956.116,5287.122,5558.701,5811.936,5960.299,6051.963,6212.593,6323.06,6427.122,6464.378,6368.07,6119.813,5907.085,5842.762,5751.842,5316.11,4845.901
6/15/2012,PS,4438.455,4161.277,3991.825,3918.159,3929.17,4004.389,4352.766,4827.799,5196.573,5465.807,5681.803,5854.651,6000.154,6168.601,6310.47,6395.166,6427.364,6341.563,6091.644,5787.777,5605.05,5519.304,5164.586,4737.545
6/16/2012,PS,4367.722,4103.599,3923.049,3802.685,3757.151,3671.562,3732.277,3980.006,4308.803,4615.677,4854.481,5028.631,5145.479,5235.065,5328.215,5432.304,5520.042,5527.601,5442.571,5284.442,5202.841,5200.464,4922.22,4580.917
6/17/2012,PS,4258.872,4046.07,3898.903,3785.827,3744.094,3699.819,3672.873,3807.636,3975.23,4195.316,4341.821,4454.616,4544.904,4619.111,4625.036,4684.385,4778.173,4836.71,4812.501,4738.288,4776.585,4852.473,4615.672,4265.019
6/18/2012,PS,3953.782,3761.552,3646.704,3608.02,3651.021,3762.153,4101.343,4577.826,4897.316,5124.028,5284.582,5420.863,5543.16,5673.157,5742.561,5773.913,5726.087,5638.613,5451.178,5337.92,5396.463,5358.201,4979.478,4558.9
6/19/2012,PS,4222.551,4015.092,3902.962,3844.961,3886.294,4045.214,4419.909,4904.883,5216.038,5426.433,5599.511,5739.829,5899.631,6151.154,6340.531,6495.359,6665.046,6750.594,6619.639,6540.815,6534.696,6496.47,6057.945,5523.855
6/20/2012,PS,5065.466,4753.741,4557.196,4461.147,4479.329,4611.835,5019.985,5699.984,6335.024,6985.886,7635.183,8142.936,8603.396,9024.786,9341.878,9597.872,9800.496,9814.698,9597.072,9323.506,9162.826,8962.676,8278.069,7560.602
6/21/2012,PS,6952.066,6493.884,6150.569,5936.566,5824.043,5849.886,6191.429,6863.032,7473.384,8028.76,8545.373,8972.955,9225.283,9545.332,9793.998,9963.042,10050.947,9999.346,9773.833,9495.361,9279.29,9063.293,8421.668,7748.101
6/22/2012,PS,7151.486,6682.835,6344.419,6125.541,6025.285,6049.517,6349.016,6869.632,7454.01,8047.138,8549.375,9027.3,9286.992,9329.053,9052.509,8841.675,8771.781,8549.363,7781.112,7348.809,7174.675,6913.128,6521.534,6021.084
6/23/2012,PS,5599.288,5266.007,5048.702,4904.956,4803.382,4682.048,4655.28,4874.343,5229.659,5639.595,6018.446,6275.149,6437.432,6551.443,6688.769,6801.16,6897.707,6900.761,6796.699,6590.849,6386.953,6268.78,5876.712,5442.978
6/24/2012,PS,5021.523,4684.404,4446.915,4286.372,4173.955,4030.736,4018.99,4234.081,4566.022,4951.271,5330.067,5676.624,5930.8,6164.066,6363.494,6512.343,6607.399,6618.022,6502.76,6411.001,6447.215,6479.709,6161.461,5718.738
6/25/2012,PS,5298.292,4993.03,4801.302,4726.839,4764.742,4943.768,5254.452,5660.452,5884.206,6036.358,6176.533,6324.038,6524.196,6649.221,6683.929,6791.221,6761.525,6652.303,6402.815,6118.523,5996.598,5896.706,5428.789,4896.545
6/26/2012,PS,4476.091,4200.054,4027.514,3923.685,3916.53,3971.086,4245.791,4660.079,4954.717,5204.476,5383.997,5457.687,5510.506,5605.307,5637.216,5673.316,5688.016,5647.127,5537.258,5437.329,5415.741,5416.231,5079.062,4701.295
6/27/2012,PS,4282.606,4058.278,3908.165,3839.379,3858.771,3938.357,4222.044,4678.964,5063.306,5358.105,5607.804,5784.458,5926.255,6114.909,6322.585,6512.853,6628.756,6634.583,6493.347,6333.74,6227.458,6189.973,5761.561,5267.18
6/28/2012,PS,4855.644,4552.371,4342.416,4236.783,4238.285,4309.526,4613.728,5152.974,5602.827,6005.915,6397.651,6772.199,7116.111,7511.03,7840.732,8075.089,8238.281,8286.599,8129.139,7887.157,7741.334,7577.102,7079.146,6458.155
6/29/2012,PS,5932.621,5535.983,5251.375,5080.966,5026.266,5124.841,5386.493,5798.422,6160.973,6605.887,7219.949,7835.87,8346.583,8808.687,9188.486,9451.94,9641.012,9712.704,9403.418,9122.315,8904.874,8670.533,8101.332,7603.729
6/30/2012,PS,7026.451,6503.182,6079.133,5796.747,5564.08,5372.446,5345.16,5678.672,6199.885,6779.525,7284.762,7621.388,7878.502,8068.728,8252.282,8357.946,8265.079,8025.278,7773.31,7620.816,7467.838,7365.109,6951.089,6475.799
7/1/2012,PS,5978.887,5573.754,5274.306,5053.53,4900.592,4734.375,4692.866,5010.128,5432.207,6007.915,6629.064,7189.07,7614.47,7971.489,8222.163,8433.485,8550.574,8416.956,8187.249,8029.121,7852.403,7715.988,7210.551,6596.212
7/2/2012,PS,6035.751,5602.47,5287.159,5051.967,5002.649,5009.356,5310.788,5893.977,6400.394,6858.783,7289.129,7609.96,7823.947,8038.433,8215.653,8356.162,8443.216,8425.377,8215.141,7907.616,7602.052,7373.054,6813.576,6170.81
7/3/2012,PS,5620.283,5222.612,4969.004,4804.423,4749.808,4809.667,5105.936,5672.158,6163.282,6660.347,7135.581,7562.563,7930.567,8205.669,8415.528,8617.225,8711.031,8606.533,8290.214,8005.58,7831.643,7671.247,7225.764,6726.149
7/4/2012,PS,6239.172,5902.252,5623.682,5430.491,5332.334,5285.221,5203.84,5227.395,5400.527,5767.952,6312.881,6816.424,7257.477,7628.787,7948.505,8191.888,8354.153,8413.783,8277.701,8061.874,7953.808,7845.254,7604.294,7186.151
7/5/2012,PS,6707.193,6312.471,6016.029,5826.917,5790.704,5857.063,6180.885,6816.675,7418.857,7945.577,8410.352,8708.531,8933.122,9184.83,9356.295,9488.389,9482.479,9414.112,9180.76,8848.319,8569.145,8292.6,7629.67,6890.832
7/6/2012,PS,6339.806,5896.324,5534.621,5307.567,5206.957,5197.13,5468.287,6035.026,6597.114,7124.31,7601.778,7958.496,8218.744,8508.173,8757.468,8980.492,9107.453,9086.887,8866.718,8555.679,8336.116,8145.303,7649.433,7119.198
7/7/2012,PS,6613.272,6215.087,5923.348,5719.139,5573.301,5468.949,5472.85,5841.081,6409.376,7026.694,7651.775,8186.672,8598.841,8869.504,8793.628,8684.175,8738.383,8740.595,8507.205,8189.202,7922.36,7810.439,7424.672,6980.398
7/8/2012,PS,6460.715,6066.176,5782.943,5564.654,5426.694,5290.365,5249.161,5419.52,5727.739,6154.543,6607.805,7008.106,7267.493,7519.497,7723.559,7886.672,8036.181,8098.521,8053.229,7886.407,7808.585,7753.129,7337.987,6773.087
7/9/2012,PS,6233.467,5819.085,5524.086,5320.849,5255.444,5294.631,5527.51,5979.722,6319.948,6647.352,6984.907,7253.136,7519.189,7809.097,8014.633,8163.38,8263.248,8259.848,8065.348,7763.18,7528.636,7336.615,6789.898,6169.497
7/10/2012,PS,5641.628,5285.588,5039.055,4894.794,4851.02,4940.091,5208.11,5694.798,6090.028,6398.352,6720.023,7043.802,7290.193,7580.796,7886.584,8057.272,8123.471,8069.714,7845.075,7584.464,7464.405,7344.909,6833.978,6252.637
7/11/2012,PS,5728.588,5346.661,5069.169,4948.102,4917.539,5035.162,5304.263,5793.917,6247.152,6649.708,7056.544,7447.083,7687.926,7910.191,8106.537,8257.164,8333.967,8220.794,7931.583,7579.671,7373.351,7178.234,6655.665,6110.042
7/12/2012,PS,5632.084,5227.906,4973.947,4835.729,4795.475,4877.983,5150.307,5669.798,6110.58,6520.147,6957.704,7321.26,7720.447,8133.08,8454.31,8640.222,8681.217,8597.879,8249.516,7842.78,7581.81,7392.752,6835.357,6286.184
7/13/2012,PS,5756.027,5394.442,5130.298,4986.61,4960.205,5050.688,5312.955,5817.322,6268.351,6686.273,7098.285,7551.947,7879.789,8113.117,8258.785,8324.354,8349.522,8176.787,7885.782,7678.507,7614.467,7423.241,6986.949,6500.953
7/14/2012,PS,6040.69,5699.354,5427.982,5220.242,5032.753,4963.617,4930.968,5145.282,5488.61,5820.343,6021.953,6237.011,6444.818,6576.952,6612.678,6580.81,6629.033,6693.831,6619.13,6491.93,6461.354,6467.552,6211.046,5887.849
7/15/2012,PS,5547.891,5249.076,5040.832,4883.016,4808.848,4750.758,4710.782,4930.598,5172.11,5601.851,6199.81,6686.451,7144.444,7441.489,7719.3,7748.216,7714.729,7787.776,7742.779,7610.574,7629.63,7243.455,6651.092,6133.365
7/16/2012,PS,5674.152,5361.931,5137.437,5021.8,5010.462,5132.729,5435.144,6028.753,6547.848,7045.425,7532.473,7977.147,8336.922,8671.681,8908.29,9082.781,9166.253,9171.709,9014.908,8773.888,8652.183,8409.718,7760.231,7051.728
7/17/2012,PS,6456.632,5973.818,5648.123,5429.898,5345.654,5413.874,5688.935,6260.947,6814.999,7389.875,7943.171,8457.497,8856.041,9203.095,9473.685,9686.292,9793.181,9834.034,9700.522,9456.589,9323.198,9129.635,8517.025,7840.03
7/18/2012,PS,7264.719,6861.739,6548.088,6334.36,6262.706,6319.38,6598.186,7167.472,7690.12,8290.6,8970.703,9609.201,10037.945,10367.32,10469.839,10186.801,9666.397,8966.395,8485.599,8225.893,8117.16,7946.486,7408.17,6807.941
7/19/2012,PS,6302.965,5942.725,5710.535,5567.657,5542.315,5668.152,5914.591,6363.117,6660.78,6866.52,6981.113,7022.349,7023.701,7010.576,6923.377,6824.944,6746.602,6677.458,6490.121,6428.943,6496.766,6417.495,6066.954,5637.199
7/20/2012,PS,5266.817,5021.344,4840.983,4737.42,4748.594,4880.617,5147.223,5479.54,5730.193,5914.568,6041.997,6073.211,5997.161,5923.785,5809.207,5678.496,5564.777,5462.676,5338.344,5257.502,5290.432,5201.651,4935.67,4633.38
7/21/2012,PS,4336.965,4149.098,4002.895,3925.185,3900.654,3892.029,3903.963,4109.274,4411.383,4693.624,4903.303,5074.93,5203.138,5329.274,5428.783,5511.733,5661.211,5685.548,5602.877,5460.497,5476.862,5461.063,5219.871,4922.302
7/22/2012,PS,4615.91,4398.53,4226.351,4105.019,4037.97,3968.335,3899.71,4071.459,4352.934,4705.697,5034.768,5352.01,5630.742,5837.037,6026.482,6213.419,6366.041,6451.148,6409.032,6267.437,6277.604,6243.345,5932.89,5531.014
7/23/2012,PS,5132.192,4857.073,4659.002,4567.006,4603.85,4774.257,5079.544,5546.623,6055.985,6557.997,7066.281,7562.746,8051.562,8444.011,8546.228,8518.705,8484.266,8388.025,8128.754,7903.037,7851.74,7449.283,6830.694,6258.219
7/24/2012,PS,5779.218,5447.567,5227.273,5123.608,5114.806,5266.34,5589.872,6186.743,6746.063,7309.449,7908.14,8373.726,8680.941,8953.54,9186.933,9277.605,9330.652,9309.003,9013.557,8614.699,8376.907,8060.896,7396.339,6660.633
7/25/2012,PS,6045.593,5571.924,5173.784,4925.693,4799.376,4839.452,5045.284,5501.403,5876.396,6187.043,6472.091,6725.959,6923.916,7191.788,7457.865,7709.169,7901.5,7991.414,7812.175,7509.653,7367.392,7144.511,6594.365,6014.144
7/26/2012,PS,5526.063,5188.499,4934.849,4795.078,4771.128,4917.876,5175.683,5640.175,6080.161,6437.082,6627.719,6917.985,7275.819,7729.756,8216.413,8694.196,8975.098,9168.847,9105.932,8644.887,7878.474,7455.434,6894,6342.324
7/27/2012,PS,5848.23,5514.628,5277.722,5135.526,5123.89,5274.303,5540.584,6012.312,6439.001,6904.087,7424.33,7850.545,8230.662,8409.232,8476.748,8605.723,8678.812,8694.281,8521.262,8235.449,8094.927,7855.074,7364.119,6844.418
7/28/2012,PS,6333.036,5929.69,5637.17,5430.487,5314.609,5287.999,5265.235,5496.598,5853.645,6230.061,6546.136,6731.267,6843.937,6842.155,6740.883,6596.399,6407.143,6301.684,6222.196,6142.948,6217.39,6105.622,5765.206,5422.657
7/29/2012,PS,5077.812,4816.531,4617.062,4490.119,4409.112,4375.585,4318.52,4501.077,4726.177,4965.885,5219.873,5417.839,5614.989,5777.534,5992.709,6221.644,6362.319,6418.387,6372.83,6270.123,6289.696,6241.942,5922.794,5521.735
7/30/2012,PS,5123.612,4847.012,4660.563,4584.981,4601.393,4765.073,5035.197,5495.34,5898.349,6224.249,6547.648,6853.594,7100.972,7377.4,7601.007,7745.623,7831.737,7762.38,7419.154,7073.922,6954.899,6735.735,6236.018,5716.389
7/31/2012,PS,5260.009,4960.247,4745.85,4649.091,4660.074,4848.606,5139.47,5537.877,5913.298,6236.379,6526.469,6732.096,6876.78,7047.201,7223.393,7358.918,7427.564,7416.376,7303.175,7101.495,7042.768,6841.625,6347.845,5836.997
8/1/2012,PS,5379.366,5069.933,4850.587,4753.839,4752.656,4938.008,5227.649,5637.435,6006.781,6433.944,6786.84,7074.768,7242.944,7252.416,7156.609,7063.149,6948.64,6808.456,6610.43,6498.073,6570.37,6433.083,6053.154,5604.783
8/2/2012,PS,5193.815,4895.629,4691.275,4594.627,4580.701,4747.066,5010.26,5498.364,5974.92,6459.445,6968.395,7424.758,7778.459,8145.347,8432.287,8591.366,8710.672,8708.546,8512.571,8228.539,8141.63,7851.278,7289.052,6720.852
8/3/2012,PS,6172.478,5772.366,5481.491,5308.047,5255.893,5377.025,5619.698,6128.831,6654.877,7183.956,7741.042,8267.184,8664.165,8934.61,9132.862,9207.469,9200.249,9012.367,8557.303,8230.867,8134.583,7858.302,7345.411,6801.361
8/4/2012,PS,6282.647,5892.517,5584.023,5362.981,5232.879,5193.053,5174.694,5451.197,5930.022,6488.853,7051.017,7499.972,7854.079,8009.9,8102.14,8140.87,8067.933,7860.541,7705.796,7543.946,7589.722,7448.729,7077.427,6656.334
8/5/2012,PS,6225.235,5900.624,5672.765,5515.849,5404.276,5394.612,5355.209,5524.68,5881.691,6412.371,6992.127,7443.159,7677.968,7979.418,8185.71,8347.789,8407.417,8506.497,8351.315,7804.705,7487.919,7198.886,6751.213,6295.347
8/6/2012,PS,5889.65,5603.879,5410.972,5319.025,5353.874,5553.068,5820.317,6332.788,6801.262,7226.734,7586.859,7864.247,8097.646,8288.305,8413.312,8510.469,8566.974,8476.383,8160.3,7800.988,7637.835,7270.797,6653.297,6027.2
8/7/2012,PS,5502.79,5119.333,4848.465,4689.739,4654.599,4760.155,4979.968,5453.08,5870.157,6243.588,6608.215,6920.831,7164.903,7392.55,7573.756,7734.35,7814.106,7775.599,7635.534,7382.299,7368.904,7173.242,6689.157,6138.405
8/8/2012,PS,5673.053,5316.624,5086.35,4934.964,4924.153,5076.626,5355.396,5798.992,6269.055,6732.835,7206.901,7568.238,7874.505,8178.923,8408.274,8542.824,8522.493,8373.876,8171.471,8019.274,8019.242,7750.3,7202.125,6625.608
8/9/2012,PS,6106.677,5724.03,5448.293,5291.031,5249.818,5401.791,5668.796,6125.652,6602.992,7128.081,7666.812,8138.132,8466.502,8761.517,8954.965,9063.689,8914.21,8447.642,8004.029,7785.362,7754.427,7515.075,7026.28,6506.482
8/10/2012,PS,6042.852,5739.381,5544.961,5432.454,5454.523,5697.397,6041.626,6480.717,6851.714,7210.714,7437.767,7386.083,7184.13,7068.787,7226.628,7412.043,7534.793,7588.315,7428.562,7246.75,7274,7095.266,6707.922,6241.139
8/11/2012,PS,5817.775,5479.527,5250.216,5088.415,5012.596,5024.318,5037.585,5280.555,5736.798,6159.353,6557.751,6911.397,7220.203,7406.835,7576.031,7647.639,7651.323,7607.951,7405.512,7229.16,7212.727,6984.308,6575.056,6136.59
8/12/2012,PS,5729.159,5405.296,5165.396,5020.311,4921.655,4856.429,4724.717,4830.398,5061.195,5418.399,5813.999,6187.806,6505.486,6778.518,6974.34,7110.58,7182.749,7183.851,7079.179,6874.842,6870.843,6681.169,6252.239,5763.525
8/13/2012,PS,5307.379,4985.384,4764.845,4641.5,4638.186,4767.715,4980.134,5409.969,5862.588,6259.74,6642.527,6961.32,7225.391,7489.705,7722.149,7851.252,7924.372,7893.764,7688.689,7428.956,7366.36,7041.632,6485.402,5909.694
8/14/2012,PS,5393.754,5078.365,4843.648,4723.146,4710.409,4881.82,5169.82,5564.726,5940.995,6264.753,6509.756,6560.25,6552.981,6714.644,6825.551,6889.547,6907.31,6857.949,6713.229,6666.522,6826.302,6655.375,6244.126,5799.97
8/15/2012,PS,5407.313,5150.348,4993.324,4912.002,4942.523,5108.966,5382.288,5809.515,6197.157,6601.335,7049.237,7410.526,7690.304,7949.453,8042.531,7981.842,7788.913,7416.414,7051.444,6835.862,6836.062,6563.839,6101.696,5584.892
8/16/2012,PS,5142.082,4843.032,4661.665,4561.206,4534.714,4708.593,4940.657,5367.507,5757.847,6125.163,6489.262,6783.553,7051.85,7320.526,7560.284,7717.418,7790.422,7757.077,7482.639,7175.728,7110.994,6750.687,6213.168,5670.513
8/17/2012,PS,5197.354,4856.744,4646.596,4515.359,4505.058,4660.033,4870.766,5272.035,5737.376,6208.902,6686.14,7156.679,7540.002,7895.106,8129.764,8227.775,8273.732,8162.599,7850.127,7620.187,7463.106,7078.04,6550.386,6024.98
8/18/2012,PS,5508.786,5081.361,4822.323,4627.982,4505.77,4492.668,4521.805,4632.675,4815.437,5027.617,5247.529,5473.159,5648.609,5810.874,5933.013,6009.368,6069.987,6108.115,6026.992,5836.838,5829.705,5610.034,5269.474,4876.432
8/19/2012,PS,4523.391,4270.055,4071.696,3945.954,3878.407,3850.769,3760.752,3830.78,4049.87,4277.524,4498.655,4639.491,4768.913,4822.151,4833.252,4932.37,4976.614,5027.117,5048.927,5108.664,5335.829,5249.337,5001.372,4700.844
8/20/2012,PS,4416.536,4222.936,4092.96,4033.466,4063.38,4250.221,4536.22,4800.928,5253.756,5604.54,5846.896,6073.197,6211.325,6363.505,6486.717,6668.023,6791.892,6774.483,6527.772,6412.101,6517.625,6248.689,5784.76,5310.116
8/21/2012,PS,4915.188,4644.083,4467.961,4361.418,4364.45,4519.248,4761.187,5096.407,5438.671,5773.788,6106.084,6328.192,6510.701,6710.111,6903.217,7096.302,7116.776,7036.663,6839.667,6664.853,6747.923,6465.764,5971.011,5471.519
8/22/2012,PS,5017.477,4728.773,4517.479,4386.714,4371.668,4539.554,4815.421,5195.574,5612.511,6017.88,6410.808,6715.628,6966.35,7189.91,7349.015,7407.948,7318.95,7231.483,6996.997,6800.431,6830.959,6517.494,6054.133,5504.278
8/23/2012,PS,5062.078,4760.402,4561.649,4437.993,4431.655,4584.25,4838.678,5231.425,5619.838,5992.429,6342.37,6694.47,7031.825,7327.254,7535.19,7634.561,7677.61,7644.651,7369.258,7129.262,7126.828,6769.491,6289.011,5752.909
8/24/2012,PS,5290.645,4951.098,4731.296,4613.637,4584.939,4738.474,4969.212,5327.188,5746.052,6126.335,6533.4,6878.905,7196.461,7517.564,7725.873,7850.514,7895.424,7638.916,7481.025,7206.297,7133.599,6779.407,6326.122,5859.517
8/25/2012,PS,5409.32,5084.803,4843.331,4685.499,4600.419,4603.573,4619.347,4759.752,5115.881,5508.645,5917.768,6293.445,6519.727,6631.596,6656.766,6541.387,6421.802,6260.18,6145.262,6132.184,6199.338,6016.992,5664.601,5289.346
8/26/2012,PS,4938.801,4659.913,4469.221,4347.398,4276.962,4276.56,4215.74,4350.146,4575.704,4908.872,5258.881,5589.842,5863.965,6104.696,6325.289,6491.84,6579.262,6588.897,6448.308,6306.009,6384.075,6213.356,5870.31,5463.682
8/27/2012,PS,5097.709,4838.364,4680.091,4633.285,4667.992,4861.181,5153.231,5565.719,6056.52,6549.997,6903.17,6943.708,6907.61,7103.007,7337.198,7461.429,7559.732,7498.413,7394.268,7319.971,7374.502,7082.691,6609.406,6113.574
8/28/2012,PS,5675.386,5381.5,5187.92,5085.94,5119.698,5338.07,5737.227,6089.894,6402.165,6677.126,7007.015,7298.724,7578.505,7841.044,8024.185,8141.603,8141.638,8029.442,7691.112,7391.452,7317.758,6921.709,6369.827,5805.394
8/29/2012,PS,5290.48,4942.551,4695.591,4544.286,4496.562,4623.767,4863.776,5200.41,5528.344,5801.889,6066.461,6281.508,6457.031,6596.112,6795.302,6959.691,7047.809,7000.969,6755.229,6537.789,6517.541,6213.655,5749.621,5276.872
8/30/2012,PS,4761.33,4447.879,4243.258,4135.204,4115.728,4250.831,4471.48,4851.67,5242.256,5552.16,5812.585,6043.214,6254.743,6500.545,6737.757,6948.115,7109.525,7086.613,6854.739,6671.529,6625.28,6313.116,5869.435,5401.237
8/31/2012,PS,4933.639,4617.048,4427.158,4306.423,4277.355,4447.745,4677.112,5046.065,5499.131,5959.782,6447.762,6850.872,7186.249,7493.358,7775.588,7978.765,8066.609,8029.702,7732.735,7489.388,7374.362,7004.652,6495.469,6008.104
9/1/2012,PS,5550.606,5220.987,4968.51,4812.965,4721.14,4717.592,4739.39,4871.543,5264.854,5730.334,6189.635,6594.672,6937.756,7197.437,7356.489,7452.795,7468.729,7379.868,7134.03,7019.461,6977.752,6711.789,6334.652,5917.213
9/2/2012,PS,5548.632,5251.876,5023.639,4852.46,4750.122,4720.973,4651.112,4700.334,4963.68,5281.006,5595.815,5911.433,6100.654,6142.25,6121.347,6047.779,5990.607,5992.354,5963.327,6040.746,6116.554,5983.929,5771.129,5447.086
